"LB","DP","ASTV","Min","Max","Median","AC","FM","UC","DL","MSTV","MLTV","Width","Nmax","Variance","CLASS"
135,0,59,70,188,141,0.002,0,0.001,0,0.41704266289208,4.31095962928414,20.9145680013875,1.64768074498288,1.3293639188494,"CalmSleep"
137,0,74,135,148,142,0,0,0,0,0.24527655760701,2.43234088257528,5.63021031160157,0.754786588599786,0.678714936776588,"Flatsinusoidal"
137,0,70,134,200,143,0.001,0,0,0,0.308717012429313,2.72622138392827,15.0484948333057,1.64768074498288,1.3293639188494,"Suspect"
143,0,65,120,158,146,0,0,0.003,0,0.41704266289208,5.40537532951073,10.9073076424249,2.24392467524275,1.06265159559084,"Suspect"
156,0,53,141,168,161,0,0.002,0.005,0,0.41704266289208,4.74353169237346,8.88713600276366,1.25880704710203,1.06265159559084,"CalmSleep"
156,0,53,102,193,161,0,0.001,0.005,0,0.506552935040831,6.86557140473084,18.0707734161532,1.64768074498288,1.3293639188494,"CalmSleep"
125,0,37,68,194,134,0.011,0,0,0,0.753246935003227,5.12222020546024,21.695466868391,1.64768074498288,2.37457768756112,"REM"
151,0,60,50,174,155,0,0,0.008,0.005,0.545843904020554,2.16297421785983,21.5025266815296,2.90175226003759,3.26269539353728,"DE"
151,0,57,51,200,157,0,0,0.006,0.004,0.935544186596073,8.51333649229651,23.8168190230909,3.55691906923805,3.58358069155753,"DE"
151,0,53,51,200,155,0,0,0.006,0.006,0.975857492164192,7.21232770345527,23.8168190230909,3.40929484318465,3.80649262603863,"DE"
142,0,55,52,167,147,0.001,0.003,0.001,0.002,0.676172945993905,5.93965306461523,20.615213239133,3.55691906923805,2.65017866033938,"DE"
144,0,61,140,156,149,0,0.003,0,0,0.308717012429313,3.47530982572139,6.42827431423103,0,0,"Suspect"
142,0,69,137,151,143,0,0.006,0,0,0.24527655760701,3.40533870757234,5.90468058969868,0.754786588599786,0,"Suspect"
135,0,58,70,165,141,0.001,0.002,0,0,0.41704266289208,3.90882292715861,18.5154043791648,2.24392467524275,1.06265159559084,"CalmSleep"
135,0,58,70,165,144,0.007,0.003,0,0,0.41704266289208,2.38865802530521,18.5154043791648,2.24392467524275,1.06265159559084,"REM"
133,0,55,125,147,137,0,0.003,0.002,0,0.365624027218379,4.28099509659974,7.84156344209358,0.754786588599786,0.678714936776588,"CalmSleep"
133,0,53,125,147,137,0,0.004,0.001,0,0.41704266289208,4.48766585004235,7.84156344209358,1.25880704710203,0.678714936776588,"CalmSleep"
120,0,56,106,141,126,0.004,0.001,0.003,0,0.365624027218379,4.15958853491246,10.3871927938705,0.754786588599786,1.3293639188494,"REM"
120,0,51,59,172,129,0.006,0.001,0.001,0,0.676172945993905,4.82655984698685,20.4135593320583,4.07310140084757,2.88930817583791,"REM"
120,0,53,71,164,128,0.003,0,0.002,0,0.506552935040831,4.54544342279462,18.2942325921033,2.70395279133982,2.81742346896869,"REM"
144,0,83,132,170,145,0,0.001,0.001,0,0.24527655760701,3.15250199016865,10.9073076424249,1.25880704710203,0,"Flatsinusoidal"
144,0,84,132,170,145,0,0.002,0.002,0,0.24527655760701,3.115300874464,10.9073076424249,1.25880704710203,0,"Flatsinusoidal"
151,0,81,130,164,153,0,0.002,0,0,0.308717012429313,3.44044346092776,10.2091949246301,1.25880704710203,0.678714936776588,"Flatsinusoidal"
151,0,81,130,160,153,0,0.002,0,0,0.308717012429313,3.36999072419736,9.47130662626444,1.25880704710203,0.678714936776588,"Flatsinusoidal"
150,0,82,148,160,155,0,0.004,0,0,0.308717012429313,2.92482821687149,5.34608424975544,0,0.678714936776588,"Flatsinusoidal"
150,0,81,130,174,151,0,0,0.001,0,0.308717012429313,3.61248285184009,11.8924811395077,1.25880704710203,0.678714936776588,"Flatsinusoidal"
150,0,84,140,156,151,0,0.002,0,0,0.24527655760701,2.92482821687149,6.42827431423103,0,0,"Flatsinusoidal"
145,0,62,70,157,148,0,0,0.001,0.001,0.365624027218379,4.54544342279462,17.6166920973722,0.754786588599786,1.53304664305606,"Suspect"
145,0,66,135,157,149,0,0,0,0,0.308717012429313,3.811822882025,7.84156344209358,0.754786588599786,0,"Suspect"
145,0,60,111,157,148,0,0,0.001,0.001,0.365624027218379,3.74619075833111,12.2065657636991,0.754786588599786,1.53304664305606,"Suspect"
145,0,57,111,157,149,0,0,0,0.002,0.365624027218379,3.6797539552087,12.2065657636991,0.754786588599786,1.83498594137563,"CalmSleep"
140,0,60,79,199,142,0,0,0.001,0,0.506552935040831,4.85399853500065,21.1121142912084,3.08353966837914,1.3293639188494,"Suspect"
140,0,64,84,160,142,0,0,0,0,0.365624027218379,3.77910562203661,16.3136931317031,2.24392467524275,0.678714936776588,"Suspect"
143,0,64,137,154,145,0,0.001,0,0,0.308717012429313,3.40533870757234,6.67887676920236,1.25880704710203,0,"Suspect"
127,0,35,62,181,134,0.008,0.003,0,0.001,0.646993864251809,2.88578979943749,21.0135401515728,2.48643211612953,3.01572836223262,"REM"
127,0,35,62,182,135,0.009,0.005,0,0,0.646993864251809,2.02113809142334,21.1121142912084,2.48643211612953,2.98600989707065,"REM"
127,0,33,79,175,133,0.006,0,0,0.002,0.676172945993905,3.54434597358265,18.6251546284222,1.96855537715466,3.01572836223262,"REM"
127,0,34,62,181,135,0.01,0.003,0,0,0.646993864251809,2.25476480358617,21.0135401515728,2.48643211612953,2.98600989707065,"REM"
120,0,36,53,177,160,0.009,0.091,0.002,0,0.797510487137156,4.77132793326134,21.5025266815296,2.48643211612953,3.36136484344361,"ActVig"
127,0,35,61,174,143,0.014,0.026,0.002,0,0.873091251652966,3.115300874464,20.4135593320583,3.69617524105832,3.30372824957012,"ActVig"
130,0,32,50,170,155,0.014,0.092,0.001,0,0.90571355618863,4.37044006063835,21.1121142912084,3.25203448455613,3.01572836223262,"ActVig"
130,0,31,50,170,156,0.015,0.115,0,0,0.935544186596073,5.57972152459119,21.1121142912084,3.55691906923805,2.92290227923088,"ActVig"
130,0,36,54,172,154,0.008,0.013,0.004,0,0.817883104023266,7.03051795051835,20.9145680013875,2.48643211612953,2.98600989707065,"ActVig"
130,0,34,52,170,151,0.008,0.014,0.006,0,0.855593001636137,6.32764796732473,20.9145680013875,2.24392467524275,3.30372824957012,"ActVig"
128,0,40,59,182,136,0.008,0.014,0.004,0,0.615727205111366,5.25238437347255,21.4054968572858,2.70395279133982,2.95510001620654,"REM"
128,0,39,59,182,135,0.006,0.015,0.004,0,0.646993864251809,5.27812039488408,21.4054968572858,2.90175226003759,2.95510001620654,"REM"
154,0,45,142,189,165,0.007,0.001,0.002,0,0.506552935040831,2.20913360679424,12.3611835327289,1.25880704710203,2.23096241784,"REM"
154,0,56,153,179,162,0.003,0,0,0,0.41704266289208,3.00193868646187,8.68574316608553,0.754786588599786,0.678714936776588,"Suspect"
130,0,46,71,159,139,0.006,0.033,0.004,0,0.506552935040831,3.54434597358265,17.7311324322795,1.64768074498288,2.55105831689128,"REM"
126,0,41,66,193,133,0.005,0.024,0.004,0,0.676172945993905,4.71561319835092,21.7913859500291,3.08353966837914,2.30594789483639,"REM"
126,0,42,51,198,134,0.008,0.04,0.005,0,0.7291225311446,3.84434597569045,23.638904033993,3.08353966837914,2.43782125694144,"REM"
126,0,40,66,152,131,0.002,0.005,0.003,0,0.615727205111366,5.20061884973969,17.5016211927642,1.64768074498288,1.3293639188494,"CalmSleep"
158,0,41,151,198,180,0.008,0.027,0.002,0,0.545843904020554,5.38011095631012,12.3611835327289,1.96855537715466,2.55105831689128,"ActVig"
158,0,40,158,198,186,0.01,0.031,0.003,0,0.545843904020554,0,11.243357992183,0.754786588599786,2.14836763443472,"ActVig"
158,0,42,151,194,178,0.012,0.026,0,0,0.545843904020554,1.87381828157584,11.7329077030822,1.25880704710203,2.23096241784,"ActVig"
142,0,32,51,200,160,0.016,0.071,0,0.002,1.00020772726485,1.21370073201738,23.8168190230909,3.25203448455613,3.56973807885409,"ActVig"
142,0,38,68,198,177,0.016,0.06,0.004,0,0.676172945993905,0,22.0769897058002,2.24392467524275,2.49644349475125,"ActVig"
138,0,55,74,176,142,0.001,0.001,0,0,0.463798373568717,3.47530982572139,19.2724767885261,1.96855537715466,0.678714936776588,"CalmSleep"
143,0,66,72,165,146,0,0,0,0,0.365624027218379,5.45563106355131,18.2942325921033,1.96855537715466,1.06265159559084,"Suspect"
145,0,51,74,166,157,0.007,0.001,0.001,0,0.506552935040831,4.12883785232048,18.1827934705675,1.96855537715466,1.69742417905871,"REM"
140,0,52,57,165,147,0.001,0,0.001,0,0.506552935040831,6.10181143437239,19.9018075553204,2.70395279133982,1.53304664305606,"CalmSleep"
140,0,53,72,156,146,0,0,0.002,0,0.463798373568717,5.77389144215674,17.2695442301888,1.96855537715466,1.3293639188494,"CalmSleep"
145,0,66,124,154,147,0,0,0,0.001,0.308717012429313,3.71307475137587,9.47130662626444,1.96855537715466,0.678714936776588,"Suspect"
145,0,70,139,153,147,0,0,0.002,0,0.24527655760701,2.9635419152284,5.90468058969868,0.754786588599786,0,"Suspect"
145,0,63,123,154,147,0,0,0,0,0.308717012429313,4.63110812808342,9.65989801318036,1.96855537715466,0.678714936776588,"Suspect"
141,0,58,130,153,145,0,0.002,0.003,0,0.365624027218379,3.94078318468147,8.05886310553832,0.754786588599786,0.678714936776588,"CalmSleep"
141,0,60,128,153,146,0,0.003,0.004,0,0.365624027218379,3.84434597569045,8.48071008390875,0.754786588599786,0.678714936776588,"Suspect"
136,0,35,52,200,151,0.01,0,0.006,0,1.20854950656735,8.71953744214959,23.7280058733741,2.24392467524275,3.66157445325548,"REM"
136,0,35,52,200,162,0.016,0,0.004,0,1.15959600566586,2.92482821687149,23.7280058733741,3.40929484318465,3.79631506824585,"ActVig"
140,0,35,50,177,143,0,0,0.008,0.006,1.09083501715776,7.54570477518468,21.7913859500291,3.08353966837914,3.01572836223262,"DE"
140,0,38,50,199,151,0.006,0,0.008,0,1.19128459595928,9.55233507070129,23.8168190230909,2.90175226003759,3.37963341200379,"REM"
130,0,40,51,195,138,0.003,0,0.003,0.002,0.975857492164192,8.32045498530806,23.3698371456715,2.48643211612953,3.01572836223262,"AD"
130,0,36,51,195,134,0.005,0,0.005,0.003,0.920952620899952,4.12883785232048,23.3698371456715,2.70395279133982,3.28349090780196,"AD"
128,0,37,55,191,129,0.001,0,0.01,0.003,0.962958205910687,6.05583487101848,22.6388646440841,3.08353966837914,3.26269539353728,"AD"
128,0,28,54,191,130,0.002,0,0.011,0.002,1.033532361638,6.92780681211366,22.731344777753,3.08353966837914,3.84582870745169,"REM"
128,0,45,51,179,135,0.007,0,0.005,0.003,0.962958205910687,4.63110812808342,21.8869433622682,3.08353966837914,2.92290227923088,"AD"
128,0,43,50,199,133,0.007,0,0.004,0.005,0.920952620899952,2.38865802530521,23.8168190230909,3.40929484318465,2.81742346896869,"AD"
128,0,50,51,192,136,0.007,0,0.007,0.003,0.817883104023266,3.18942087131917,23.0980646941526,2.90175226003759,2.55105831689128,"AD"
128,0,42,50,199,133,0.008,0,0.008,0.006,0.90571355618863,2.64426061790269,23.8168190230909,3.55691906923805,2.92290227923088,"AD"
128,0,39,51,179,130,0.001,0,0.007,0.006,0.949532633746858,6.69728944642244,21.8869433622682,2.48643211612953,2.92290227923088,"DE"
128,0,34,52,199,163,0.013,0,0.003,0.003,1.15959600566586,6.05583487101848,23.638904033993,2.70395279133982,4.25644457884931,"ActVig"
128,0,38,51,179,129,0,0,0.008,0.007,0.935544186596073,5.77389144215674,21.8869433622682,2.24392467524275,2.95510001620654,"DE"
128,0,39,51,179,132,0.003,0,0.007,0.005,0.935544186596073,6.30535832945411,21.8869433622682,2.70395279133982,2.8541950359884,"AD"
120,0,41,105,176,127,0.003,0.008,0.004,0,0.615727205111366,4.28099509659974,15.6917246553171,2.48643211612953,3.09855271107697,"REM"
120,0,45,109,136,126,0,0,0.003,0,0.506552935040831,4.85399853500065,8.88713600276366,1.25880704710203,1.06265159559084,"CalmSleep"
120,0,37,112,137,129,0.003,0,0.003,0,0.615727205111366,4.39996028258801,8.48071008390875,0.754786588599786,1.06265159559084,"CalmSleep"
120,0,40,112,176,128,0.003,0.003,0.003,0,0.582113046930098,4.12883785232048,14.7847269610167,1.96855537715466,3.12428288755248,"REM"
120,0,45,102,141,116,0,0.006,0.003,0.002,0.545843904020554,4.48766585004235,11.0763485198988,1.64768074498288,0.678714936776588,"CalmSleep"
120,0,36,62,174,125,0.003,0.02,0.004,0,0.7291225311446,5.45563106355131,20.3120909222037,2.48643211612953,3.36136484344361,"REM"
120,0,35,62,189,132,0.006,0.027,0.006,0,0.776001472334851,4.39996028258801,21.7913859500291,2.70395279133982,3.48075050374379,"REM"
120,0,35,96,174,139,0.006,0.017,0.009,0,0.7291225311446,5.79780128383276,16.5569905218643,2.24392467524275,3.75411331009242,"ActVig"
120,0,35,78,174,138,0.008,0.018,0.008,0,0.753246935003227,1.50468661438384,18.6251546284222,2.70395279133982,3.80649262603863,"ActVig"
120,0,37,78,174,128,0.004,0.01,0.004,0,0.7291225311446,4.88132100208752,18.6251546284222,1.96855537715466,3.5116168124886,"REM"
148,0,82,142,160,151,0,0.002,0.005,0,0.308717012429313,4.03558765369711,6.92283264934613,0,0,"Flatsinusoidal"
148,0,78,140,172,151,0,0.004,0.005,0,0.365624027218379,4.51662263650044,9.84566052856876,0.754786588599786,0.678714936776588,"Suspect"
144,0,73,82,176,155,0.006,0.008,0.002,0.001,0.41704266289208,4.31095962928414,18.4050999260383,1.96855537715466,1.69742417905871,"REM"
144,0,76,126,180,155,0.002,0.01,0.002,0,0.41704266289208,5.01623911756976,13.4025728702081,1.25880704710203,1.69742417905871,"Shiftpattern"
144,0,71,82,176,155,0.01,0.007,0.001,0.001,0.506552935040831,1.82338079651829,18.4050999260383,1.64768074498288,1.83498594137563,"REM"
144,0,73,82,180,157,0.008,0.007,0.001,0.001,0.463798373568717,2.92482821687149,18.8430261228566,1.64768074498288,1.69742417905871,"REM"
144,0,67,72,170,149,0.005,0.001,0,0,0.545843904020554,4.42933663874628,18.8430261228566,1.96855537715466,1.53304664305606,"REM"
147,0,71,116,198,159,0.008,0.009,0.003,0,0.463798373568717,4.37044006063835,17.03481145542,1.25880704710203,2.23096241784,"REM"
148,0,73,116,198,159,0.008,0.005,0.004,0,0.463798373568717,4.48766585004235,17.03481145542,1.25880704710203,2.30594789483639,"REM"
144,0,36,57,176,150,0.01,0.01,0.002,0,0.703485858950588,4.93562296928942,21.0135401515728,1.25880704710203,2.37457768756112,"REM"
144,0,35,56,174,151,0.002,0.002,0.002,0,0.797510487137156,7.84851465158126,20.9145680013875,2.48643211612953,2.37457768756112,"REM"
143,0,39,60,196,150,0.005,0.013,0.003,0,0.753246935003227,4.51662263650044,22.6388646440841,3.08353966837914,2.05650345018984,"REM"
146,0,40,50,183,157,0.009,0.006,0.002,0,0.837215540055795,8.10555649413281,22.3594479614025,2.90175226003759,2.77883419821072,"REM"
142,0,30,50,158,144,0,0.001,0.002,0,0.975857492164192,9.89244081685968,19.9018075553204,0.754786588599786,2.14836763443472,"CalmSleep"
142,0,40,57,154,147,0,0.003,0,0,0.615727205111366,4.74353169237346,18.734359129132,1.25880704710203,1.53304664305606,"CalmSleep"
142,0,45,51,182,152,0.008,0.009,0.003,0,0.615727205111366,4.12883785232048,22.1714867049002,2.24392467524275,2.73824411275413,"REM"
142,0,45,51,185,158,0.013,0.013,0.004,0,0.646993864251809,2.64426061790269,22.452919842147,2.24392467524275,2.49644349475125,"ActVig"
133,0,36,54,159,142,0.008,0.017,0.004,0,1.00020772726485,8.3734384082902,19.5892956025838,1.96855537715466,3.04434150109508,"REM"
133,0,38,54,167,141,0.008,0.017,0.003,0,0.920952620899952,6.80286714678176,20.4135593320583,1.64768074498288,2.8541950359884,"REM"
130,0,45,52,166,137,0.007,0.021,0.003,0,0.962958205910687,8.61697090337667,20.5145982613842,1.25880704710203,2.92290227923088,"REM"
132,0,37,52,167,143,0.011,0,0,0.002,0.90571355618863,6.28300482925936,20.615213239133,3.25203448455613,3.17327700792847,"REM"
120,0,46,57,189,126,0.003,0,0.002,0.001,0.7291225311446,6.71851393119366,22.2656381743477,3.08353966837914,2.55105831689128,"REM"
134,0,47,60,170,153,0.013,0.006,0.003,0.003,0.949532633746858,0,20.1078429323995,2.24392467524275,3.12428288755248,"ActVig"
144,0,51,71,186,153,0,0.001,0,0,0.615727205111366,7.27208756238017,20.615213239133,3.08353966837914,1.83498594137563,"Shiftpattern"
143,0,57,74,172,150,0,0.001,0,0,0.41704266289208,4.63110812808342,18.8430261228566,1.25880704710203,0.678714936776588,"CalmSleep"
143,0,56,106,165,150,0,0.002,0,0,0.41704266289208,4.19017715321892,14.1075915398044,1.64768074498288,0.678714936776588,"CalmSleep"
138,0,45,71,186,145,0.004,0.013,0,0,0.582113046930098,5.27812039488408,20.615213239133,2.70395279133982,1.83498594137563,"REM"
138,0,42,71,186,144,0.004,0.017,0,0,0.582113046930098,5.48062432952967,20.615213239133,2.24392467524275,1.83498594137563,"REM"
138,0,38,71,155,142,0,0.004,0,0,0.646993864251809,6.17026024896505,17.2695442301888,1.96855537715466,1.69742417905871,"CalmVig"
138,0,38,71,161,142,0,0.01,0,0,0.646993864251809,6.86557140473084,17.9581630360431,1.64768074498288,1.69742417905871,"CalmVig"
123,0,73,108,136,125,0,0,0.001,0,0.24527655760701,2.92482821687149,9.08507989322865,1.64768074498288,0.678714936776588,"Flatsinusoidal"
123,0,74,84,136,126,0,0,0.001,0,0.24527655760701,3.18942087131917,13.1119242458725,1.64768074498288,0.678714936776588,"Suspect"
123,0,72,84,136,124,0,0,0.001,0,0.24527655760701,3.40533870757234,13.1119242458725,1.64768074498288,0.678714936776588,"Suspect"
123,0,70,101,131,124,0,0.001,0,0,0.24527655760701,3.18942087131917,9.47130662626444,0.754786588599786,0.678714936776588,"Suspect"
130,0,23,62,177,135,0.004,0,0.005,0,0.753246935003227,4.39996028258801,20.615213239133,3.08353966837914,1.69742417905871,"REM"
130,0,22,120,152,134,0.001,0,0.005,0,0.703485858950588,3.64622461291257,9.84566052856876,1.25880704710203,0.678714936776588,"CalmSleep"
128,0.003,23,52,196,91,0,0,0.006,0.014,1.23978991631035,0,23.3698371456715,3.25203448455613,3.9846575992232,"DE"
138,0.003,57,60,192,137,0,0,0.005,0.001,0.676172945993905,4.57413006434278,22.2656381743477,3.40929484318465,3.80649262603863,"DE"
138,0,62,121,148,142,0,0.005,0.003,0,0.365624027218379,3.94078318468147,8.88713600276366,0.754786588599786,0.678714936776588,"CalmSleep"
141,0,54,60,184,147,0.001,0,0.001,0.003,0.545843904020554,4.37044006063835,21.5025266815296,3.55691906923805,3.48075050374379,"DE"
141,0,47,103,157,147,0,0,0,0.003,0.506552935040831,4.42933663874628,13.4025728702081,2.48643211612953,2.55105831689128,"CalmSleep"
141,0,62,125,159,149,0.002,0,0.002,0,0.365624027218379,3.84434597569045,10.2091949246301,0.754786588599786,1.06265159559084,"Suspect"
140,0,57,50,188,167,0.012,0.002,0.002,0,0.676172945993905,2.16297421785983,22.8235014334388,2.24392467524275,3.21930444531207,"ActVig"
140,0,57,50,188,169,0.01,0,0.001,0,0.676172945993905,4.48766585004235,22.8235014334388,1.96855537715466,3.12428288755248,"ActVig"
140,0,55,50,188,167,0.014,0.003,0,0,0.703485858950588,0,22.8235014334388,1.64768074498288,3.32343580550506,"ActVig"
140,0,59,120,182,169,0.01,0,0,0,0.615727205111366,0,14.5170046000528,0.754786588599786,3.09855271107697,"ActVig"
140,0,58,62,188,169,0.01,0,0,0,0.646993864251809,2.51836957328057,21.695466868391,1.96855537715466,3.01572836223262,"ActVig"
142,0,54,120,172,147,0.001,0.001,0.003,0,0.41704266289208,4.79900347699758,13.1119242458725,1.64768074498288,1.06265159559084,"CalmSleep"
140,0,34,66,180,148,0.003,0.003,0.004,0,0.975857492164192,10.4711151330463,20.5145982613842,3.08353966837914,2.8541950359884,"REM"
132,0.004,35,54,199,78,0,0.306,0.004,0.004,0.949532633746858,0,23.4598226428826,3.08353966837914,4.05232966022468,"LD"
133,0,27,88,158,138,0.003,0.139,0.007,0.002,0.7291225311446,5.77389144215674,15.5648503454768,0.754786588599786,2.23096241784,"AD"
133,0,29,113,147,136,0,0.014,0.005,0,0.676172945993905,5.96303376100571,10.2091949246301,0.754786588599786,1.3293639188494,"CalmVig"
133,0,26,88,158,139,0.005,0.157,0.008,0.003,0.753246935003227,5.62875699777772,15.5648503454768,1.25880704710203,2.37457768756112,"AD"
133,0,28,71,158,141,0.007,0.235,0.007,0.002,0.753246935003227,4.42933663874628,17.6166920973722,1.25880704710203,2.30594789483639,"REM"
133,0,25,68,174,138,0.007,0.455,0.003,0.003,0.776001472334851,5.40537532951073,19.6939359147454,2.70395279133982,3.34263986968269,"AD"
133,0,24,53,178,138,0.008,0.443,0.005,0.005,0.855593001636137,5.43054837829206,21.5991818844061,2.48643211612953,3.74316831762727,"AD"
133,0,35,68,156,136,0.006,0.477,0.005,0.003,0.676172945993905,3.00193868646187,17.7311324322795,2.70395279133982,2.69544129117841,"AD"
133,0.001,24,59,158,130,0.003,0.446,0.006,0.004,0.817883104023266,3.115300874464,18.9511636449025,2.24392467524275,3.21930444531207,"AD"
131,0.002,29,54,165,128,0.001,0.369,0.003,0.003,0.837215540055795,3.94078318468147,20.2101873810875,3.82808773292318,4.04512074379597,"LD"
131,0.002,34,54,182,102,0,0.335,0.003,0.003,0.873091251652966,2.34451103115532,21.8869433622682,3.25203448455613,4.31311603297803,"LD"
130,0.001,25,57,198,131,0.001,0.43,0.004,0.005,0.817883104023266,4.00416260439828,23.0980646941526,4.07310140084757,3.21930444531207,"DE"
131,0.004,80,96,145,128,0,0.375,0,0,0.24527655760701,3.77910562203661,12.6658160828277,1.64768074498288,3.41488441556093,"Flatsinusoidal"
130,0.005,80,107,136,120,0,0.353,0,0,0.24527655760701,0,9.27974988073447,0.754786588599786,2.88930817583791,"Flatsinusoidal"
133,0,60,72,200,134,0,0,0.007,0,0.463798373568717,4.48766585004235,21.8869433622682,2.90175226003759,1.06265159559084,"Suspect"
130,0,54,116,146,134,0.001,0,0.008,0,0.41704266289208,4.12883785232048,9.47130662626444,1.25880704710203,0.678714936776588,"CalmSleep"
130,0,55,124,144,134,0,0,0.007,0,0.365624027218379,3.77910562203661,7.39279329623909,0.754786588599786,0,"CalmSleep"
126,0,56,116,142,130,0,0,0.005,0,0.365624027218379,3.74619075833111,8.68574316608553,1.25880704710203,0.678714936776588,"CalmSleep"
126,0,56,116,143,129,0,0,0.003,0,0.365624027218379,3.47530982572139,8.88713600276366,1.25880704710203,0.678714936776588,"CalmSleep"
126,0,41,50,170,132,0.003,0.005,0.004,0.002,0.855593001636137,8.05106589072872,21.1121142912084,2.90175226003759,2.73824411275413,"REM"
126,0,41,50,150,132,0.005,0.003,0.005,0,0.776001472334851,7.21232770345527,19.0587795314889,1.96855537715466,2.23096241784,"REM"
120,0,43,50,156,130,0.008,0,0.005,0,0.703485858950588,6.59032890740288,19.6939359147454,2.90175226003759,2.30594789483639,"REM"
132,0,55,115,157,139,0.006,0.006,0.006,0,0.41704266289208,4.00416260439828,11.5715707708361,1.25880704710203,1.95310751860423,"REM"
132,0,58,120,156,134,0.003,0.005,0.006,0,0.365624027218379,3.84434597569045,10.562815468893,1.25880704710203,1.3293639188494,"REM"
132,0,64,121,143,133,0,0,0.005,0,0.308717012429313,3.3343945040237,7.84156344209358,1.25880704710203,0,"Suspect"
129,0,65,127,134,132,0,0.007,0.004,0,0.308717012429313,2.38865802530521,3.73100761853487,0.754786588599786,0,"Flatsinusoidal"
128,0,52,121,157,139,0.006,0.016,0.003,0,0.41704266289208,3.47530982572139,10.562815468893,1.96855537715466,1.69742417905871,"REM"
128,0,54,121,157,139,0.004,0.011,0.003,0,0.41704266289208,3.40533870757234,10.562815468893,1.64768074498288,1.69742417905871,"REM"
129,0,55,101,159,140,0,0.008,0.002,0,0.41704266289208,4.60268437494644,13.9689300278624,1.64768074498288,1.06265159559084,"Shiftpattern"
129,0,52,121,157,138,0.006,0.017,0.004,0,0.41704266289208,2.34451103115532,10.562815468893,0,2.30594789483639,"REM"
120,0,50,60,154,125,0.003,0.017,0.004,0,0.463798373568717,3.64622461291257,18.4050999260383,1.25880704710203,1.95310751860423,"REM"
120,0,50,60,154,125,0.005,0.02,0.005,0,0.463798373568717,3.26243645107758,18.4050999260383,1.25880704710203,2.23096241784,"REM"
120,0,53,116,135,125,0,0.004,0.004,0,0.41704266289208,3.94078318468147,7.16065485802801,0.754786588599786,0.678714936776588,"CalmSleep"
129,0,44,75,188,146,0.009,0.035,0.003,0,0.582113046930098,2.92482821687149,20.4135593320583,2.48643211612953,2.69544129117841,"ActVig"
129,0,40,115,188,151,0.008,0.048,0.007,0,0.703485858950588,4.06684005609507,15.9429427470472,3.08353966837914,2.14836763443472,"ActVig"
120,0,39,60,165,129,0.009,0,0,0,0.817883104023266,6.43815658358922,19.5892956025838,2.24392467524275,2.37457768756112,"REM"
139,0,54,65,166,147,0.004,0.005,0.003,0,0.463798373568717,3.6797539552087,19.1658814265983,1.25880704710203,1.69742417905871,"REM"
142,0,28,53,188,139,0.001,0,0.005,0.011,1.00020772726485,2.51836957328057,22.5460575233188,2.90175226003759,3.59716801838538,"DE"
142,0,29,50,194,139,0.001,0,0.005,0.009,0.949532633746858,1.87381828157584,23.3698371456715,2.90175226003759,3.36136484344361,"DE"
142,0,25,50,194,137,0.001,0,0.007,0.011,1.00020772726485,1.72034268491772,23.3698371456715,2.70395279133982,3.58358069155753,"DE"
134,0,79,128,145,136,0,0.003,0,0,0.173956811562343,3.04002601718262,6.67887676920236,1.25880704710203,0.678714936776588,"Suspect"
134,0,83,130,141,136,0,0,0,0,0.173956811562343,2.20913360679424,5.05117756416862,0.754786588599786,0,"Flatsinusoidal"
134,0,79,128,145,136,0,0.003,0,0,0.173956811562343,3.04002601718262,6.67887676920236,1.25880704710203,0.678714936776588,"Flatsinusoidal"
130,0,56,125,144,132,0,0.001,0,0,0.365624027218379,3.74619075833111,7.16065485802801,1.25880704710203,1.06265159559084,"CalmSleep"
130,0,59,125,146,133,0,0.001,0,0,0.308717012429313,3.50994248561791,7.61964520887079,0.754786588599786,1.3293639188494,"CalmSleep"
129,0,47,52,143,132,0,0.003,0,0,0.615727205111366,7.31170052325775,18.0707734161532,1.64768074498288,1.95310751860423,"CalmSleep"
129,0,61,121,150,139,0.004,0.006,0,0,0.308717012429313,3.15250199016865,9.27974988073447,1.25880704710203,1.95310751860423,"REM"
141,0,67,70,148,143,0,0.002,0,0,0.308717012429313,4.28099509659974,16.5569905218643,1.25880704710203,0.678714936776588,"Suspect"
141,0,76,134,146,142,0,0.003,0,0,0.173956811562343,2.5607414246774,5.34608424975544,0.754786588599786,0,"Suspect"
130,0,74,105,165,131,0,0.003,0,0.003,0.308717012429313,1.72034268491772,14.2451400085123,2.48643211612953,1.3293639188494,"Suspect"
130,0,79,127,133,131,0,0,0,0,0.173956811562343,1.27407423323578,3.35334403062575,0.754786588599786,0,"Flatsinusoidal"
137,0,75,127,151,140,0,0.004,0.001,0,0.173956811562343,3.57852467857079,8.27182700068944,1.25880704710203,0.678714936776588,"Suspect"
128,0,78,127,144,135,0,0.002,0,0,0.173956811562343,3.50994248561791,6.67887676920236,1.25880704710203,1.06265159559084,"Shiftpattern"
128,0,74,122,144,132,0,0.005,0,0,0.173956811562343,3.54434597358265,7.84156344209358,0.754786588599786,0.678714936776588,"Suspect"
133,0,69,127,185,137,0,0.012,0,0,0.308717012429313,4.51662263650044,13.9689300278624,2.24392467524275,1.53304664305606,"Suspect"
117,0,53,56,133,123,0.001,0.013,0,0,0.463798373568717,5.06944075284106,16.4357189016045,2.48643211612953,1.3293639188494,"CalmSleep"
